map_name,route_name_training,condition,key,route_name_actual,map.thisRepN,map.thisTrialN,map.thisN,map.thisIndex,training_trials.thisRepN,training_trials.thisTrialN,training_trials.thisN,training_trials.thisIndex,map2.thisRepN,map2.thisTrialN,map2.thisN,map2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,consent_text.started,consent_text.stopped,consent_key_resp.keys,consent_key_resp.rt,consent_key_resp.started,consent_key_resp.stopped,text_2.started,text_2.stopped,journey_map_2.started,journey_map_2.stopped,routes_training.started,routes_training.stopped,text_3.started,text_3.stopped,training_resp.keys,training_resp.rt,training_resp.started,training_resp.stopped,text_8.started,text_8.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,journey_map.started,journey_map.stopped,route_actual.started,route_actual.stopped,text_actual.started,text_actual.stopped,response_2.keys,response_2.rt,response_2.started,response_2.stopped,text_7.started,text_7.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,ID (INITIALS and TODAYS DATE),date,expName,psychopyVersion,frameRate,compensated, 
,,green f2,e,routes_actual/p2_L_tick_f2xR_blank_f1.jpg,,,,,,,,,,,,,2,1,37,11,,,,,,,,,,,,,,,,,,,,,,,,,,,498.8357904,None,498.35118,498.8525614,i,2.271999862,498.8357904,None,,,,,,,CK28022020,2020_Feb_28_1603,FOCO (control),3.2.4,59.93123706,not compensated
,,green f2,e,routes_actual/p3_L_tick_f2xR_blank_f1.jpg,,,,,,,,,,,,,2,2,38,17,,,,,,,,,,,,,,,,,,,,,,,,,,,501.753958,None,501.2707994,501.7707769,e,5.310459768,501.753958,None,,,,,,,CK28022020,2020_Feb_28_1603,FOCO (control),3.2.4,59.93123706,compensated
,,green f1,i,routes_actual/p2_L_blank_f2xR_tick_f1.jpg,,,,,,,,,,,,,2,3,39,8,,,,,,,,,,,,,,,,,,,,,,,,,,,507.7234235,None,507.2254738,507.7405188,i,4.594190114,507.7234235,None,,,,,,,CK28022020,2020_Feb_28_1603,FOCO (control),3.2.4,59.93123706,compensated
,,green f1,e,routes_actual/p1_L_tick_f1xR_blank_f2.jpg,,,,,,,,,,,,,2,4,40,4,,,,,,,,,,,,,,,,,,,,,,,,,,,512.959047,None,512.4775073,512.9929669,e,3.753988285,512.959047,None,,,,,,,CK28022020,2020_Feb_28_1603,FOCO (control),3.2.4,59.93123706,compensated
,,green c,e,routes_actual/p1_L_tick_f1xR_blank_f1.jpg,,,,,,,,,,,,,2,5,41,3,,,,,,,,,,,,,,,,,,,,,,,,,,,517.3613429,None,516.8765043,517.3783333,i,6.263964048,517.3613429,None,,,,,,,CK28022020,2020_Feb_28_1603,FOCO (control),3.2.4,59.93123706,not compensated
,,green f1,i,routes_actual/p1_L_blank_f2xR_tick_f1.jpg,,,,,,,,,,,,,2,6,42,2,,,,,,,,,,,,,,,,,,,,,,,,,,,524.2646699,None,523.797578,524.2988036,i,2.128699521,524.2646699,None,,,,,,,CK28022020,2020_Feb_28_1603,FOCO (control),3.2.4,59.93123706,compensated
,,green f2,e,routes_actual/p1_L_tick_f2xR_blank_f1.jpg,,,,,,,,,,,,,2,7,43,5,,,,,,,,,,,,,,,,,,,,,,,,,,,527.0325006,None,526.5523951,527.0663297,i,1.664805112,527.0325006,None,,,,,,,CK28022020,2020_Feb_28_1603,FOCO (control),3.2.4,59.93123706,not compensated
,,green f1,e,routes_actual/p3_L_tick_f1xR_blank_f2.jpg,,,,,,,,,,,,,2,8,44,16,,,,,,,,,,,,,,,,,,,,,,,,,,,529.3330171,None,528.8502368,529.3499841,e,2.276339418,529.3330171,None,,,,,,,CK28022020,2020_Feb_28_1603,FOCO (control),3.2.4,59.93123706,compensated
,,green f2,i,routes_actual/p1_L_blank_f1xR_tick_f2.jpg,,,,,,,,,,,,,2,9,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,532.2514492,None,531.7687274,532.2681512,e,2.133842896,532.2514492,None,,,,,,,CK28022020,2020_Feb_28_1603,FOCO (control),3.2.4,59.93123706,not compensated
,,green c,i,routes_actual/p3_L_blank_f1xR_tick_f1.jpg,,,,,,,,,,,,,2,10,46,12,,,,,,,,,,,,,,,,,,,,,,,,,,,535.0362968,None,534.5522566,535.0530172,e,2.684963036,535.0362968,None,,,,,,,CK28022020,2020_Feb_28_1603,FOCO (control),3.2.4,59.93123706,not compensated
